,thermal_stress,air_pollution,green_roof
1957,3,2,0
1958,3,2,0
1959,3,2,1
1960,3,2,1
1961,3,2,0
1962,3,2,0
1963,3,2,0
1964,3,2,1
1966,3,2,1
1967,3,2,0
1968,3,2,0
1969,3,2,0
1970,3,2,0
1971,3,2,1
1972,3,2,1
1974,3,2,1
1975,3,2,1
1977,3,2,0
1978,3,2,1
1979,3,2,0
1980,3,2,0
1981,3,2,1
1983,3,2,1
1984,3,2,0
1985,3,2,0
1986,2,2,1
1987,2,2,1
1988,3,3,1
1992,2,2,1
1993,2,2,0
1995,2,2,0
1996,2,2,1
1997,2,2,1
1998,2,2,1
1999,2,2,0
2000,2,2,0
2001,3,2,1
2002,2,2,1
2003,2,2,1
2004,2,2,0
2005,2,2,0
2007,2,2,0
2008,3,2,0
2009,3,2,0
2010,3,2,1
2011,3,2,1
2012,3,2,0
2013,3,2,0
2014,3,2,1
2015,3,2,0
2016,3,2,0
2019,3,3,1
2021,3,3,1
2022,3,3,1
2023,2,2,0
2024,2,2,0
2025,3,2,0
2026,3,2,0
2028,3,2,0
2029,3,3,0
2030,3,3,0
2031,3,3,0
2032,3,3,0
2033,3,2,0
2034,3,2,1
2035,3,2,0
2036,3,2,0
2037,3,2,1
2038,2,2,0
2039,2,2,0
2040,3,2,0
2041,3,3,1
2042,3,3,1
2043,3,3,0
2044,3,3,1
2045,3,3,1
2046,3,3,1
2047,3,3,1
2048,3,3,0
2050,3,3,0
2051,3,3,1
2052,3,3,1
2053,3,3,1
2054,3,3,0
2055,3,3,0
2056,3,3,1
2057,3,3,1
2058,3,3,1
2059,3,3,1
2060,3,3,1
2061,3,3,1
2062,3,3,0
2063,3,3,1
2064,3,3,1
2065,3,3,0
2066,3,3,1
2067,3,3,0
2069,3,3,0
2070,3,3,0
2071,3,3,1
2072,3,3,0
2073,3,3,1
2074,3,3,1
2075,3,3,1
2076,3,3,1
2077,3,3,1
2078,3,3,1
2079,3,2,1
2080,3,2,0
2081,3,3,1
2082,3,2,1
2083,3,2,1
2084,3,3,0
2085,3,3,1
2086,3,3,1
2087,3,3,1
2088,3,2,1
2089,3,2,1
2090,3,2,1
2092,3,2,1
2093,3,2,0
2094,3,2,0
2095,3,2,1
2096,3,3,0
2097,3,3,0
2098,3,3,0
2099,3,3,0
2100,3,3,0
2101,3,3,0
2102,3,3,0
2103,3,3,0
2104,3,3,0
2105,3,3,0
2106,3,3,0
2107,3,3,0
2108,3,3,0
2109,3,3,1
2110,3,3,1
2111,3,3,1
2112,3,3,1
2113,3,3,0
2114,3,3,1
2115,3,2,0
2116,3,2,0
2117,3,2,0
2118,3,2,0
2119,3,2,1
2120,3,2,0
2121,3,2,1
2122,3,2,1
2123,3,2,0
2124,3,2,0
2126,3,2,1
2127,3,2,1
2128,3,2,0
2129,3,2,1
2130,3,2,0
2131,3,2,0
2132,3,2,1
2133,3,2,1
2134,3,2,1
2136,3,2,1
2137,2,3,1
2138,2,3,1
2139,2,3,1
2140,2,3,1
2141,3,3,1
2142,2,3,1
2144,2,3,1
2145,2,3,1
2146,2,3,1
2148,2,3,1
2149,2,3,1
2150,3,3,1
2151,3,3,1
2152,2,3,1
2153,2,3,1
2154,2,3,1
2155,2,3,0
2156,2,3,1
2157,2,3,1
2158,2,3,1
2159,2,3,1
2160,2,3,1
2161,2,3,1
2162,3,3,1
2163,3,3,1
2164,3,3,1
2165,3,3,0
2166,3,3,0
2167,3,3,1
2168,2,3,0
2169,3,3,0
2170,3,3,1
2171,2,3,1
2172,2,3,0
2173,2,3,1
2174,2,3,1
2175,2,3,1
2177,2,3,0
2178,2,3,0
2179,2,3,1
2180,2,3,0
2181,3,3,0
2183,3,3,0
2184,3,3,0
2185,3,3,1
2186,3,3,1
2187,3,3,1
2188,2,3,1
2189,3,3,1
2190,3,3,1
2192,3,3,1
2193,3,3,1
2194,3,3,1
2195,3,3,1
2196,3,3,1
2197,3,3,1
2198,3,3,1
2199,3,3,1
2200,2,3,1
2201,3,3,1
2202,3,3,1
2203,3,3,1
2204,3,3,0
2205,3,3,1
2207,3,3,1
2208,3,3,1
2210,3,3,0
2211,3,3,0
2212,3,3,0
2213,2,3,0
2214,2,3,0
2215,2,3,0
2216,3,2,0
2217,3,3,0
2218,3,3,1
2219,3,3,1
2221,3,2,0
2222,3,2,1
2223,3,2,0
2224,3,2,0
2225,3,2,0
2226,3,2,0
2227,3,2,0
2228,3,2,0
2229,3,2,0
2230,3,3,0
2231,3,3,0
2232,3,3,0
2233,3,3,0
2234,3,2,1
2235,3,2,0
2236,3,2,0
2238,3,2,0
2239,3,2,1
2240,3,2,0
2241,3,2,0
2242,3,2,1
2243,3,2,0
2244,3,2,0
2245,3,2,0
2246,3,2,1
2247,3,2,1
2248,3,2,0
2249,3,2,1
2250,3,2,0
2251,3,2,1
2252,3,2,0
2253,3,2,0
2254,3,2,0
2255,3,2,0
2256,3,2,0
2257,3,2,0
2258,3,2,0
2259,3,2,1
2260,3,2,1
2261,3,2,1
2262,3,2,0
2263,3,2,0
2264,3,2,0
2265,3,2,0
2267,3,2,0
2268,3,2,1
2269,3,2,0
2270,3,2,0
2271,3,2,1
2272,3,2,0
2273,3,2,0
2274,3,2,1
2275,3,2,0
2276,3,2,0
2277,3,2,1
2278,3,2,0
2280,3,2,0
2281,3,2,0
2282,3,2,0
2283,3,2,0
2284,3,2,0
2285,3,2,0
2286,3,2,0
2287,3,2,0
2288,3,2,0
2289,3,2,0
2290,3,2,0
2292,3,2,0
2293,3,2,0
2297,3,2,1
2298,3,2,1
2299,3,2,1
2300,3,2,1
2301,3,2,1
2302,3,2,1
2303,3,2,0
2304,3,2,0
2306,3,2,1
2307,3,2,1
2308,3,2,1
2310,3,2,1
2311,3,2,1
2312,3,2,0
2313,3,2,1
2316,3,2,0
2317,3,2,0
2318,3,2,1
2319,3,2,0
2320,3,2,0
2321,3,2,0
2322,3,2,0
2323,3,2,0
2325,3,2,1
2326,3,2,1
2327,3,2,1
2328,3,2,1
2329,3,2,1
2330,3,2,0
2331,3,2,0
2332,3,2,1
2333,3,2,1
2334,3,2,0
2335,3,2,0
2336,3,2,0
2337,3,2,1
2338,3,2,0
2339,3,2,1
2340,3,2,1
2341,3,2,1
2342,3,2,1
2343,3,2,0
2344,3,2,0
2345,3,2,0
2346,3,2,0
2347,3,2,0
2348,3,2,0
2349,3,2,0
2350,3,2,0
2352,3,2,0
2353,3,2,0
2355,2,1,0
2356,2,1,0
2357,2,1,1
2358,2,1,1
2359,2,1,1
2360,2,1,0
2364,2,1,1
2365,2,1,1
2366,2,1,1
2367,2,1,1
2370,2,1,1
2371,2,1,1
2372,2,1,1
2373,2,1,1
2374,2,1,1
2375,2,1,1
2376,2,1,1
2377,2,1,1
2381,3,2,1
2382,3,2,1
2383,3,2,0
2384,3,2,0
2385,3,2,1
2386,3,3,1
2387,3,3,1
2388,3,2,1
2389,3,2,1
2391,3,2,1
2392,3,3,1
2393,3,3,1
2394,3,3,1
2395,3,3,1
2397,3,2,1
2398,3,2,0
2399,3,2,1
2400,3,2,0
2401,3,2,1
2402,3,2,1
2403,3,2,1
2404,3,2,0
2405,3,2,1
2406,3,2,1
2407,3,3,1
2408,3,2,1
2409,3,3,1
2410,3,2,1
2411,3,2,1
2413,3,2,1
2414,3,2,1
2415,3,3,1
2416,3,3,1
2418,3,2,1
2419,3,2,1
2420,3,3,1
2421,3,3,1
2422,3,3,1
2423,3,3,0
2426,3,2,1
2427,3,2,1
2428,3,2,0
2429,3,3,1
2430,3,3,1
2431,3,3,1
2432,3,2,0
2433,3,2,1
2434,3,2,1
2435,3,3,1
2436,3,3,1
2438,3,3,1
2439,3,3,1
2442,2,2,0
2443,2,2,1
2444,2,2,0
2445,2,2,1
2446,2,2,0
2447,2,2,1
2448,2,2,1
2449,2,2,1
2450,2,2,1
2451,2,2,1
2452,2,2,1
2453,2,2,1
2454,2,2,1
2456,2,2,1
2457,2,2,1
2458,2,2,0
2459,2,2,1
2460,2,2,1
2461,2,2,1
2462,2,2,1
2463,2,2,1
2464,2,2,1
2465,2,2,0
2466,2,2,0
2467,2,2,0
2468,2,2,0
2469,2,2,1
2470,2,2,1
2471,2,2,1
2473,2,2,1
2474,2,2,1
2475,2,2,0
2476,2,2,0
2478,2,2,0
2480,2,3,1
2481,2,3,0
2482,2,3,1
2483,2,3,1
2484,2,3,0
2485,2,3,0
2487,2,3,0
2488,2,3,1
2489,2,3,1
2490,2,3,1
2491,2,3,1
2492,2,3,1
2493,3,3,1
2494,3,3,1
2495,3,3,0
2496,3,3,0
2497,3,3,1
2498,2,3,1
2499,2,3,1
2500,2,3,0
2501,2,3,1
2502,2,3,1
2503,2,3,1
2504,2,3,1
2505,2,3,1
2506,2,3,0
2507,2,3,1
2508,2,3,0
2509,3,3,1
2510,3,3,1
2511,3,3,1
2512,2,3,1
2513,2,3,1
2514,2,3,1
2515,2,3,0
2516,3,3,1
2517,3,3,0
2518,2,3,1
2519,2,3,1
2520,2,3,1
2521,3,3,0
2522,2,3,0
2524,2,3,0
2525,2,3,1
2526,3,3,0
2529,2,3,0
2531,3,3,1
2532,3,3,1
2533,3,3,1
2534,3,3,1
2535,3,3,1
2536,3,3,1
2537,3,3,1
2538,2,3,1
2539,2,3,1
2540,2,3,1
2541,2,3,1
2542,2,3,1
2543,2,3,0
2545,2,3,1
2546,2,3,1
2547,2,3,1
2548,2,3,1
2549,2,3,1
2550,2,3,1
2551,2,3,0
2552,3,3,1
2553,2,2,1
2555,2,2,1
2556,3,3,0
2557,2,2,1
2558,2,2,1
2559,2,2,1
2560,2,2,1
2561,2,2,1
2563,3,3,1
2564,2,2,1
2565,2,2,1
2566,2,2,1
2567,2,2,1
2568,2,2,1
2578,2,2,0
2582,2,3,1
2583,2,3,1
2584,2,3,1
2585,2,3,1
2586,2,3,0
2588,2,3,1
2589,2,3,1
2590,2,3,1
2591,2,3,1
2592,2,3,1
2593,2,3,1
2594,2,3,0
2595,3,3,1
2596,2,3,1
2597,2,3,1
2598,2,3,0
2599,2,3,1
2600,2,3,1
2601,2,3,0
2602,2,3,1
2603,2,3,1
2604,2,3,1
2605,2,3,1
2606,3,3,1
2607,2,3,1
2608,2,3,1
2609,2,3,1
2610,2,3,1
2611,2,3,1
2613,2,3,1
2614,2,3,0
2615,2,3,1
2616,2,3,1
2617,3,3,1
2618,3,3,0
2619,3,3,1
2620,3,3,1
2621,3,3,1
2622,3,3,1
2623,2,2,1
2624,2,2,0
2625,2,2,0
2626,2,2,1
2627,2,2,0
2628,2,2,1
2629,2,2,1
2630,2,2,0
2631,2,2,1
2633,2,2,1
2634,2,2,1
2635,3,3,0
2636,2,2,1
2637,2,2,1
2638,2,2,1
2639,2,2,1
2640,2,2,1
2641,2,2,1
2642,2,2,1
2643,2,2,0
2644,2,2,1
2645,2,2,0
2646,2,2,1
2647,2,2,1
2650,3,3,0
2651,3,3,0
2659,2,3,0
2660,3,3,0
2661,2,3,0
2662,2,3,0
2663,2,3,0
2664,2,3,0
2665,2,3,0
2666,2,3,0
2667,2,3,0
2669,2,3,1
2670,2,3,1
2671,2,3,0
2672,2,2,1
2673,2,2,1
2674,2,3,0
2676,2,3,0
2677,2,3,0
2685,3,2,1
2688,3,2,1
2689,3,2,1
2690,3,2,1
2691,3,2,1
2692,3,2,1
2693,3,3,1
2694,3,3,1
2695,3,3,1
2696,3,3,1
2697,3,3,1
2698,3,3,1
2699,3,3,1
2700,3,3,0
2701,3,3,1
2702,2,3,1
2703,2,3,1
2704,2,3,1
2705,2,3,1
2706,2,3,1
2707,2,3,0
2708,2,3,1
2709,2,3,1
2710,2,3,1
2711,2,3,1
2713,2,3,0
2715,2,3,0
2716,2,3,1
2717,2,3,1
2719,3,3,0
2720,3,3,0
2721,3,3,0
2722,3,2,0
2723,3,3,1
2724,3,2,0
2725,3,2,0
2730,3,2,0
2732,3,2,1
2733,3,2,0
2734,3,2,0
2735,3,2,1
2737,3,2,0
2738,3,2,0
2739,3,2,1
2740,3,2,0
2742,2,2,1
2746,2,2,1
2747,2,2,1
2748,2,2,1
2750,2,2,1
2754,2,2,0
2755,2,2,0
2756,2,2,0
2757,2,2,0
2759,2,2,0
2760,2,2,0
2761,2,2,1
2762,2,2,0
2763,2,2,0
2764,2,2,1
2765,2,2,1
2766,2,2,1
2767,2,2,1
2768,2,2,0
2770,2,2,0
2773,2,2,0
2774,2,2,0
2775,2,2,0
2776,2,2,1
2777,2,2,0
2780,3,2,0
2782,3,2,1
2783,2,3,1
2785,2,2,0
2786,2,2,0
2787,2,2,0
2789,2,2,1
2790,2,2,0
2791,2,2,0
2792,3,2,1
2793,3,2,0
2794,3,2,0
2795,2,2,0
2796,2,2,1
2797,2,2,0
2798,2,2,1
2799,2,2,0
2800,2,2,1
2801,2,2,0
2802,2,2,0
2803,2,2,0
2805,2,2,0
2806,2,2,1
2808,2,2,0
2809,3,2,1
2811,2,2,0
2812,2,2,1
2813,2,2,1
2814,3,2,1
2816,2,2,0
2818,3,2,1
2819,3,2,0
2820,3,2,1
2823,2,2,1
2825,2,2,0
2826,2,2,1
2830,3,2,0
2836,2,3,0
2838,2,3,0
2839,2,3,0
2840,2,3,1
2841,2,3,0
2842,2,3,0
2843,2,3,0
2844,2,3,1
2845,2,3,0
2846,2,3,1
2847,2,3,1
2848,2,3,0
2849,2,3,0
2850,2,3,0
2851,2,3,1
2852,2,3,1
2853,2,3,1
2854,2,3,0
2855,3,2,0
2856,3,2,1
2857,3,2,0
2858,3,2,1
2860,3,2,1
2861,3,2,0
2863,3,2,0
2864,3,2,1
2865,3,2,0
2866,2,2,1
2867,2,2,0
2868,2,2,1
2869,2,2,1
2870,2,2,0
2878,2,2,0
2879,2,2,0
2880,2,2,0
2881,2,2,0
2882,2,2,0
2883,2,2,0
2884,2,2,0
2885,2,2,0
2886,2,2,0
2887,2,2,0
2888,2,2,0
2892,2,2,0
2893,2,2,0
2894,2,2,1
2898,2,2,1
2900,2,3,0
2901,2,3,1
2902,3,2,1
2903,3,2,1
2906,2,2,0
2907,2,2,0
2908,2,2,0
2909,2,2,1
2912,2,3,0
2916,2,2,0
2917,2,2,0
2918,2,2,1
2920,2,2,0
2921,2,2,1
2924,2,2,0
2928,2,2,1
2929,2,2,0
2934,2,3,0
2935,2,3,0
2936,2,2,0
2939,2,2,0
2940,2,2,0
2943,2,2,0
2944,2,2,0
2945,3,2,1
2946,3,2,1
2947,3,2,0
2948,3,2,1
2949,3,2,1
2950,3,2,1
2951,3,2,1
2952,3,2,1
2953,3,2,1
2954,3,2,1
2955,3,2,1
2956,3,2,1
2957,3,2,1
2958,3,2,1
2959,3,2,1
2960,3,2,1
2961,3,2,0
2962,3,2,1
2963,3,2,0
2964,3,2,1
2965,3,2,1
2966,3,2,0
2967,3,2,1
2968,3,2,0
2969,3,2,1
2970,3,2,0
2971,3,2,1
2972,3,2,0
2977,3,3,1
2978,3,3,1
2979,3,3,1
2980,3,3,1
2981,3,3,1
2982,3,3,0
2983,3,3,1
2985,3,3,1
2986,3,3,1
2987,3,3,1
2989,3,3,1
2990,3,3,1
2991,3,3,1
2992,3,3,1
2993,3,3,1
2994,3,3,0
2995,3,3,1
2996,3,3,0
2997,3,3,1
2999,3,3,0
3000,3,3,1
3001,3,3,1
3002,2,3,1
3003,2,3,1
3005,2,3,1
3006,3,3,0
3007,3,3,1
3008,3,3,1
3009,3,3,1
3010,3,3,1
3011,3,3,1
3012,3,3,0
3013,2,3,1
3014,2,3,1
3015,2,3,1
3016,3,3,1
3017,2,3,1
3018,2,3,1
3019,2,3,1
3020,2,3,0
3021,3,3,0
3023,3,3,1
3024,3,3,0
3025,3,3,0
3026,3,3,0
3027,3,3,0
3028,3,3,1
3029,3,3,1
3030,3,3,1
3031,2,3,1
3032,2,3,0
3033,2,3,1
3034,3,3,1
3035,3,3,1
3036,3,3,0
3037,3,3,1
3038,3,3,1
3039,3,3,0
3040,3,3,1
3042,3,3,0
3043,3,3,1
3044,3,3,1
3045,3,3,0
3046,3,3,1
3047,3,3,0
3048,3,3,1
3049,3,3,1
3050,3,3,1
3051,3,3,1
3052,3,3,1
3054,3,3,1
3055,3,3,0
3056,3,3,1
3057,3,3,1
3058,3,3,1
3059,3,3,0
3060,3,3,1
3061,3,3,1
3062,3,3,0
3063,3,3,1
3064,3,3,1
3065,3,3,0
3066,3,3,0
3067,3,3,0
3068,3,3,0
3070,3,3,0
3071,3,3,0
3072,2,3,0
3073,2,3,1
3074,2,3,0
3075,3,3,0
3076,3,3,1
3077,3,3,1
3078,3,3,1
3079,3,3,1
3080,3,3,1
3081,3,3,1
3083,3,3,1
3084,3,3,1
3085,3,3,1
3086,3,3,1
3087,3,3,1
3088,3,3,1
3089,3,3,1
3090,3,3,0
3091,3,3,1
3092,3,3,0
3093,2,3,1
3094,2,3,1
3095,2,3,1
3096,3,3,1
3097,3,3,1
3098,3,3,1
3099,3,3,1
3100,3,3,1
3101,3,3,1
3102,3,3,1
3103,3,3,1
3104,3,3,1
3105,3,3,1
3106,3,3,1
3107,3,3,1
3108,3,3,1
3109,3,3,1
3110,3,3,1
3111,3,3,1
3112,3,3,1
3113,3,3,1
3114,3,3,1
3115,3,3,1
3116,3,3,1
3117,3,3,1
3118,3,3,1
3119,3,3,0
3121,3,3,1
3122,3,3,0
3123,3,3,0
3124,3,3,1
3126,3,3,1
3127,3,3,0
3128,3,3,0
3129,3,3,0
3130,3,3,0
3131,3,3,0
3133,2,3,1
3134,2,3,1
3135,2,3,0
3136,2,3,1
3137,2,3,1
3138,3,3,1
3139,3,3,1
3140,3,3,1
3141,3,3,1
3142,3,3,1
3143,3,3,1
3144,3,3,1
3145,3,3,1
3146,3,3,1
3147,3,3,1
3148,3,3,1
3149,3,3,1
3150,3,3,1
3151,3,3,1
3152,3,3,1
3153,3,3,1
3154,3,3,1
3155,3,3,1
3156,3,3,1
3157,3,3,1
3158,3,3,1
3159,3,3,1
3160,3,3,1
3161,3,3,1
3162,3,3,1
3163,3,3,0
3164,3,3,1
3165,3,3,1
3166,3,3,1
3167,3,3,1
3168,3,3,1
3169,3,3,1
3170,3,3,1
3171,3,3,1
3172,3,3,1
3173,3,3,1
3174,3,3,1
3175,3,3,1
3176,3,3,1
3177,3,3,1
3178,3,3,1
3180,2,3,1
3181,2,3,1
3183,2,3,1
3184,2,3,1
3185,2,3,1
3186,2,3,1
3187,3,3,1
3189,3,3,0
3190,3,3,1
3191,3,3,1
3192,3,3,1
3193,3,3,1
3194,3,3,1
3195,3,3,1
3196,3,3,1
3197,3,3,1
3198,3,3,1
3199,3,3,0
3200,3,3,1
3201,3,3,1
3202,3,3,1
3204,2,3,1
3205,2,3,0
3206,2,3,1
3207,2,3,1
3208,3,3,1
3209,3,3,1
3210,3,3,1
3211,3,3,1
3212,3,3,1
3213,3,3,1
3214,3,3,1
3216,3,3,1
3217,3,3,0
3218,2,3,1
3219,2,3,1
3220,2,3,1
3221,3,3,1
3222,3,3,1
3223,3,3,1
3224,3,3,0
3225,3,3,1
3227,3,3,0
3230,3,3,1
3231,2,3,0
3232,2,3,1
3233,3,3,1
3234,3,3,1
3235,3,3,0
3237,2,3,1
3238,3,3,1
3239,3,3,0
3242,2,3,0
3243,2,3,0
3244,2,3,0
3246,2,3,0
3247,2,3,0
3248,2,3,0
3249,3,3,0
3250,3,3,0
3251,3,3,0
3252,3,3,0
3253,3,3,0
3254,3,3,0
3255,3,3,0
3256,3,3,0
3257,3,3,0
3258,3,3,0
3259,2,3,1
3260,2,3,1
3261,2,3,0
3263,2,3,1
3264,2,1,0
3265,2,1,0
3266,2,1,0
3267,2,1,0
3268,2,1,0
3270,2,1,0
3271,2,1,0
3272,2,1,0
3274,2,1,0
3275,1,1,0
3276,1,1,1
3277,1,1,0
3280,1,1,0
3281,1,1,0
3282,1,1,1
3283,1,1,1
3285,1,1,1
3287,1,1,0
3288,1,1,1
3289,1,1,1
3290,1,1,0
3291,1,1,1
3292,1,1,1
3296,1,1,0
3298,1,1,1
3300,1,1,1
3301,1,1,1
3302,1,1,1
3304,1,1,0
3305,1,1,1
3306,1,1,1
3307,1,1,0
3308,1,1,1
3309,1,1,1
3311,1,1,1
3312,1,1,1
3314,1,1,1
3315,1,1,0
3316,1,1,1
3317,1,1,0
3318,1,1,1
3319,1,1,1
3321,1,1,1
3323,1,1,0
3324,1,1,0
3327,1,1,1
3328,1,1,0
3329,1,1,0
3330,1,1,0
3331,1,1,0
3332,1,1,0
3333,1,1,0
3334,1,1,0
3335,1,1,0
3336,1,1,0
3337,1,1,0
3338,1,1,0
3339,1,1,0
3340,1,1,0
3341,1,1,0
3342,1,1,0
3343,1,1,1
3346,3,3,0
3347,3,3,0
3348,3,3,0
3349,3,3,0
3350,3,3,0
3351,3,3,0
3353,3,3,0
3354,3,3,0
3355,3,3,0
3356,1,1,0
3357,2,3,0
3358,3,3,1
3359,3,3,0
3360,3,3,0
3361,2,3,1
3362,2,1,1
3363,2,1,0
3364,2,1,0
3365,3,3,0
3366,2,1,0
3367,1,1,1
3368,1,1,0
3369,1,1,1
3372,2,1,0
3375,1,2,0
3377,1,2,1
3379,1,2,0
3380,1,2,1
3381,1,1,1
3382,1,1,0
3383,1,1,1
3384,1,1,1
3385,1,1,0
3386,1,1,1
3387,1,1,1
3388,1,1,0
3389,1,1,0
3390,1,2,0
3391,1,2,1
3392,1,2,1
3393,1,2,1
3394,1,1,1
3395,1,1,1
3396,3,3,0
3397,2,1,1
3400,2,1,0
3409,2,1,0
3411,2,1,0
3412,2,1,1
3413,2,1,0
3414,2,1,1
3415,2,1,1
3416,2,1,0
3417,2,1,0
3418,2,1,1
3419,2,1,0
3420,2,1,1
3421,2,1,0
3423,2,1,1
3424,2,1,0
3425,2,1,0
3426,2,1,0
3429,2,1,1
3431,3,3,0
3432,1,1,1
3433,1,1,1
3434,2,3,1
3435,2,3,0
3436,3,3,0
3437,3,3,0
3438,1,1,0
3439,1,1,0
3440,1,1,1
3441,1,1,0
3442,1,1,0
3444,1,1,0
3445,1,1,1
3447,1,1,0
3448,1,1,0
3452,1,1,0
3453,1,1,1
3454,1,1,0
3455,1,1,0
3456,1,1,0
3457,1,1,1
3458,1,1,0
3459,1,1,1
3460,1,1,0
3462,1,1,0
3463,1,1,0
3464,1,1,0
3465,1,1,0
3466,1,1,0
3468,1,1,0
3469,1,1,0
3470,1,1,0
3471,1,1,0
3472,1,1,0
3473,1,1,0
3474,2,1,0
3475,2,1,0
3476,1,1,0
3477,2,1,1
3478,2,1,0
3479,2,1,0
3480,2,1,0
3481,2,2,0
3482,2,2,0
3483,2,2,0
3484,2,2,0
3485,2,2,1
3486,2,2,1
3487,2,2,1
3488,2,2,1
3489,2,2,0
3490,2,2,0
3491,2,2,0
3492,2,2,1
3493,2,2,0
3494,2,2,1
3495,2,2,1
3496,2,2,0
3497,2,2,1
3498,2,2,1
3499,2,2,1
3500,2,2,1
3501,2,2,1
3502,2,2,1
3503,2,2,0
3504,2,2,1
3505,2,2,0
3506,2,2,1
3508,2,2,1
3509,2,2,1
3510,2,2,1
3511,3,3,1
3512,3,3,1
3513,3,3,0
3514,3,3,1
3515,3,3,0
3516,3,3,1
3519,2,2,0
3520,2,2,0
3523,2,2,1
3524,2,2,0
3525,2,2,0
3527,2,2,1
3528,2,2,1
3529,2,2,0
3530,2,2,1
3531,2,2,0
3532,2,2,0
3533,2,2,0
3534,2,3,0
3535,2,2,1
3536,2,2,0
3537,2,2,1
3538,2,2,1
3539,2,2,1
3540,3,3,0
3541,2,2,0
3542,2,2,1
3543,2,3,1
3544,2,3,1
3545,2,3,1
3546,2,3,1
3547,2,3,1
3548,2,3,1
3549,2,3,0
3550,3,3,1
3551,2,2,0
3552,2,2,1
3553,2,2,0
3554,2,2,1
3555,2,3,1
3556,2,3,1
3557,2,3,1
3559,2,3,1
3560,2,3,0
3561,2,3,1
3562,2,3,1
3563,2,3,0
3565,2,3,1
3566,2,3,1
3567,2,3,0
3568,2,3,1
3569,2,3,1
3570,2,3,1
3571,2,3,1
3572,2,3,1
3573,3,3,1
3574,3,3,0
3575,3,3,1
3576,3,3,0
3577,2,3,1
3579,2,3,0
3580,3,3,1
3581,3,3,1
3582,3,3,1
3583,3,3,0
3584,3,3,0
3585,2,2,0
3586,2,2,0
3587,2,2,0
3588,2,2,0
3589,2,2,0
3590,2,3,0
3591,2,3,0
3592,2,3,0
3593,2,3,0
3594,2,3,0
3595,2,3,0
3596,2,2,0
3597,2,2,0
3598,2,2,0
3599,2,2,0
3600,2,2,0
3601,2,2,0
3603,2,2,0
3604,3,3,0
3605,3,3,0
3606,3,3,0
3607,2,2,0
3609,2,2,0
3610,2,2,1
3611,2,2,0
3612,2,2,1
3613,2,3,1
3614,3,3,1
3615,2,2,0
3616,3,3,0
3617,1,1,0
3618,1,1,0
3629,1,1,1
3878,1,1,0
3911,1,1,1
3915,1,1,1
3917,1,1,0
3918,1,1,0
3920,1,1,0
3921,1,1,0
3935,1,1,0
3939,2,2,0
3940,1,1,0
3951,2,2,1
3952,1,1,0
3954,1,1,0
3955,1,1,0
3956,1,1,0
3957,1,1,0
3958,1,1,0
3959,1,1,0
3960,1,1,0
3961,1,1,0
3962,1,1,0
3963,1,1,0
3964,1,1,0
3965,1,1,0
3966,1,1,0
3967,1,1,0
3968,1,1,0
3969,1,1,0
3970,1,1,0
3972,1,1,0
3975,1,1,1
3976,1,1,0
3990,1,1,0
4001,2,2,1
4002,2,1,1
4003,2,1,0
4004,2,1,0
4005,2,1,1
4006,2,1,0
4007,2,1,0
4008,2,1,1
4009,2,1,0
4010,2,1,1
4012,2,1,1
4013,2,1,1
4014,2,1,0
4015,2,1,0
4016,2,1,0
4017,2,1,0
4018,2,1,1
4019,2,1,0
4020,2,1,1
4021,2,1,0
4022,2,1,1
4023,2,1,1
4024,2,1,1
4025,2,1,0
4027,2,1,0
4028,2,1,0
4029,2,1,1
4030,2,1,1
4031,2,1,0
4032,2,1,1
4033,2,1,0
4035,2,1,0
4036,2,1,0
4037,2,1,0
4038,2,1,1
4039,2,1,0
4040,2,1,1
4041,2,1,0
4043,2,1,1
4044,2,1,1
4045,2,1,0
4046,2,1,0
4047,2,1,0
4049,2,1,0
4050,2,1,0
4051,2,1,1
4052,2,1,0
4054,2,1,0
4055,2,1,0
4056,2,1,0
4057,2,1,0
4058,2,1,0
4060,2,1,0
4061,2,1,1
4062,2,1,0
4063,2,1,0
4064,2,1,0
4065,2,1,0
4069,2,1,1
4070,2,1,0
4071,2,1,0
4073,2,1,0
4074,2,1,0
4075,1,1,0
4076,1,1,0
4077,1,1,0
4078,1,1,0
4079,1,1,0
4080,1,1,1
4081,1,1,0
4082,1,1,0
4083,1,1,0
4084,1,1,0
4085,1,1,0
4086,1,1,0
4087,1,1,0
4088,1,1,0
4089,1,1,0
4090,1,1,0
4091,2,1,1
4092,2,2,0
4093,2,2,0
4094,2,2,0
4095,2,1,0
4096,2,1,0
4097,2,1,0
4098,2,1,1
4099,2,1,1
4100,2,1,0
4101,2,1,0
4102,2,1,0
4103,2,1,0
4104,2,1,1
4105,2,1,1
4106,2,1,0
4107,2,1,0
4108,2,1,0
4109,2,1,0
4110,2,1,0
4111,2,1,1
4112,2,1,0
4113,2,1,0
4114,2,1,0
4115,2,1,1
4116,2,2,0
4117,2,2,0
4118,2,2,0
4122,2,1,0
4123,2,1,1
4125,2,1,1
4129,2,1,0
4130,2,1,0
4131,2,1,1
4132,2,1,1
4133,2,1,0
4134,2,1,0
4135,2,1,0
4136,2,1,1
4137,2,1,1
4139,2,1,0
4140,2,1,1
4141,2,2,1
4142,2,1,0
4143,2,1,1
4145,2,1,0
4146,2,2,1
4147,2,2,0
4148,2,2,1
4149,2,2,0
4150,2,2,0
